POI 카테고리	POI ID	POI NAME	지역코드 1	지역코드 2	지역코드 3	지역이름 1	지역이름 2	지역이름 3
32	691313	화이트펜션	31	1	5	경기도	가평군	청평면
32	691233	캐슬레이크	31	1	5	경기도	가평군	청평면
32	691160	청평사계펜션	31	1	5	경기도	가평군	청평면
32	691114	숲속의호수	31	1	5	경기도	가평군	청평면
32	691086	별이빛나는호수	31	1	5	경기도	가평군	청평면
32	678982	로벨리아펜션	31	1	5	경기도	가평군	청평면
32	616757	청평자연휴양림 펜션	31	1	5	경기도	가평군	청평면
32	398201	오이코스레저펜션	31	1	5	경기도	가평군	청평면
32	398182	도치빌	31	1	5	경기도	가평군	청평면
32	398133	메종드발리	31	1	5	경기도	가평군	청평면
32	398115	버디하우스	31	1	5	경기도	가평군	청평면
32	397962	로뎀나무	31	1	5	경기도	가평군	청평면
32	397960	보르도펜션	31	1	5	경기도	가평군	청평면
32	397956	아마빌레펜션	31	1	5	경기도	가평군	청평면
32	391612	하늘정원	31	1	5	경기도	가평군	청평면
32	139961	유원지발렌타인모텔	31	1	5	경기도	가평군	청평면
32	138915	메이플랜드	31	1	5	경기도	가평군	청평면
32	138417	숲오름펜션	31	1	5	경기도	가평군	청평면
32	137495	상천에덴 유스호스텔	31	1	5	경기도	가평군	청평면
32	137834	모닝힐펜션	31	1	5	경기도	가평군	청평면
39	1195665	원할머니보쌈(청평점)	31	1	5	경기도	가평군	청평면
39	1214879	남양생고기정육점식당	31	1	5	경기도	가평군	청평면
39	1214384	검단집	31	1	5	경기도	가평군	청평면
39	1213865	옹기종기	31	1	5	경기도	가평군	청평면
39	1210395	초옥동해장국	31	1	5	경기도	가평군	청평면
39	1210306	소양강민물매운탕	31	1	5	경기도	가평군	청평면
39	1210279	빗고개청국장	31	1	5	경기도	가평군	청평면
39	1210241	아이스캔들	31	1	5	경기도	가평군	청평면
39	1209953	워낭소리한우가든	31	1	5	경기도	가평군	청평면
39	1209950	청하가든	31	1	5	경기도	가평군	청평면
39	1209947	맷돌순두부	31	1	5	경기도	가평군	청평면
39	1209938	상천리봉녀수제비	31	1	5	경기도	가평군	청평면
39	1209915	함지박	31	1	5	경기도	가평군	청평면
39	1209053	어부의집	31	1	5	경기도	가평군	청평면
39	1209036	청평호반닭갈비	31	1	5	경기도	가평군	청평면
39	1208943	강마루	31	1	5	경기도	가평군	청평면
39	1208480	가나안농원	31	1	5	경기도	가평군	청평면
39	1208449	그옛날두부집	31	1	5	경기도	가평군	청평면
39	1208416	밤나무집	31	1	5	경기도	가평군	청평면
39	1208391	단고기집	31	1	5	경기도	가평군	청평면
39	1208044	메밀촌막국수	31	1	5	경기도	가평군	청평면
39	1207990	산마루가든	31	1	5	경기도	가평군	청평면
39	1206956	이덕분추어탕	31	1	5	경기도	가평군	청평면
39	1206863	청평나루휴게소	31	1	5	경기도	가평군	청평면
39	1206682	하늘땅별땅	31	1	5	경기도	가평군	청평면
39	1196308	필라이브	31	1	5	경기도	가평군	청평면
39	1196232	체리보이	31	1	5	경기도	가평군	청평면
39	1196134	통나무집	31	1	5	경기도	가평군	청평면
39	1195936	춘천원조닭갈비	31	1	5	경기도	가평군	청평면
39	134227	청평숯불갈비	31	1	5	경기도	가평군	청평면
39	134244	청평산장호텔레스토랑	31	1	5	경기도	가평군	청평면
15	1568538	2012 유럽 동화나라축제	31	1	5	경기도	가평군	청평면
15	1147052	2012 청평 얼음꽃 송어축제	31	1	5	경기도	가평군	청평면
12	1200947	조종암	31	1	6	경기도	가평군	하면
12	630395	버섯구지마을	31	1	6	경기도	가평군	하면
12	613127	운악산 두부마을	31	1	6	경기도	가평군	하면
12	128122	꽃무지풀무지	31	1	6	경기도	가평군	하면
12	125473	운악산	31	1	6	경기도	가평군	하면
12	127736	코스모피아 천문대	31	1	6	경기도	가평군	하면
12	125538	현등사	31	1	6	경기도	가평군	하면
12	125491	무지개폭포(가평)	31	1	6	경기도	가평군	하면
40	140220	현리버스터미널	31	1	6	경기도	가평군	하면
28	1385927	홀리데이파크 캠핑카라반(가평점)	31	1	6	경기도	가평군	하면
28	1199467	열린낚시터	31	1	6	경기도	가평군	하면
28	577443	썬힐 골프클럽	31	1	6	경기도	가평군	하면
28	131347	마일 낚시터	31	1	6	경기도	가평군	하면
38	132786	"가평 현리장 (4, 9일)"	31	1	6	경기도	가평군	하면
32	1254070	호텔나인 (Hotel 9)	31	1	6	경기도	가평군	하면
32	1253767	모텔CJ	31	1	6	경기도	가평군	하면
32	1253546	풀향기머무는집	31	1	6	경기도	가평군	하면
32	1253522	계곡뜰펜션	31	1	6	경기도	가평군	하면
32	1253483	그린필드	31	1	6	경기도	가평군	하면
32	1251652	엘리시아	31	1	6	경기도	가평군	하면
32	1250215	라비에펜션	31	1	6	경기도	가평군	하면
32	1250195	로즈웨이펜션	31	1	6	경기도	가평군	하면
32	1248051	명성펜션	31	1	6	경기도	가평군	하면
32	1245967	러브앤스토리	31	1	6	경기도	가평군	하면
32	1244839	시골풍경	31	1	6	경기도	가평군	하면
32	1242895	모닝펠리스	31	1	6	경기도	가평군	하면
32	1242611	그린듯이아름다운	31	1	6	경기도	가평군	하면
32	1236831	감춰진폭포	31	1	6	경기도	가평군	하면
32	1221530	아침햇살펜션	31	1	6	경기도	가평군	하면
32	1221472	그루터기펜션	31	1	6	경기도	가평군	하면
32	1221429	산내들펜션	31	1	6	경기도	가평군	하면
32	1202175	스카이펜션(가평)	31	1	6	경기도	가평군	하면
32	941859	그랜드밸리	31	1	6	경기도	가평군	하면
32	941844	가평산마루펜션	31	1	6	경기도	가평군	하면
32	911760	무릉도원	31	1	6	경기도	가평군	하면
32	902288	아름펜션	31	1	6	경기도	가평군	하면
32	902226	연인산통나무펜션	31	1	6	경기도	가평군	하면
32	398198	자연의소리	31	1	6	경기도	가평군	하면
32	397958	산여울펜션	31	1	6	경기도	가평군	하면
32	138336	별바라기펜션	31	1	6	경기도	가평군	하면
32	138333	예해든	31	1	6	경기도	가평군	하면
39	1219859	고바우손두부	31	1	6	경기도	가평군	하면
39	1216732	샬롬의집	31	1	6	경기도	가평군	하면
39	1216632	원흥식당	31	1	6	경기도	가평군	하면
39	1216585	명성식당	31	1	6	경기도	가평군	하면
39	1216533	현등식당	31	1	6	경기도	가평군	하면
39	1216045	운악식당	31	1	6	경기도	가평군	하면
39	1215921	고향밥상	31	1	6	경기도	가평군	하면
39	1215832	돌담집	31	1	6	경기도	가평군	하면
39	1215776	운악두부골가든	31	1	6	경기도	가평군	하면
39	1214860	썬일가든	31	1	6	경기도	가평군	하면
39	1214842	명가	31	1	6	경기도	가평군	하면
39	1214636	유일관	31	1	6	경기도	가평군	하면
39	1214476	등불	31	1	6	경기도	가평군	하면
39	1214444	산이좋은사람들	31	1	6	경기도	가평군	하면
39	1214436	창대정육생고기회관	31	1	6	경기도	가평군	하면
39	1214421	현리수타손자장	31	1	6	경기도	가평군	하면
39	1214418	풍년회관	31	1	6	경기도	가평군	하면
39	1214079	한우촌	31	1	6	경기도	가평군	하면
39	1210205	아름가든	31	1	6	경기도	가평군	하면
39	1208551	산천가든	31	1	6	경기도	가평군	하면
39	1207462	황토가든	31	1	6	경기도	가평군	하면
39	1206750	황소고집	31	1	6	경기도	가평군	하면
39	1203580	원조할머니손두부	31	1	6	경기도	가평군	하면
39	607453	시골마당	31	1	6	경기도	가평군	하면
12	250395	고양향교	31	2	4	경기도	고양시 덕양구	고양동
12	125549	고양 벽제관지	31	2	4	경기도	고양시 덕양구	고양동
28	131608	고양유스호스텔	31	2	4	경기도	고양시 덕양구	고양동
14	129897	중남미문화원	31	2	4	경기도	고양시 덕양구	고양동
32	136058	고양 유스호스텔	31	2	4	경기도	고양시 덕양구	고양동
12	922013	필리핀군 참전비	31	2	7	경기도	고양시 덕양구	관산동
12	127877	테마동물원 쥬쥬	31	2	7	경기도	고양시 덕양구	관산동
12	677365	블루베리테마식물원	31	2	8	경기도	고양시 덕양구	구산동
14	130569	김내현화랑	31	2	10	경기도	고양시 덕양구	내유동
39	403593	안다미로비빔국수	31	2	10	경기도	고양시 덕양구	내유동
39	134725	통일로토종순대국	31	2	10	경기도	고양시 덕양구	내유동
12	920339	성령대군묘	31	2	11	경기도	고양시 덕양구	대자동
12	920140	최영장군묘	31	2	11	경기도	고양시 덕양구	대자동
40	1317834	벽제역	31	2	11	경기도	고양시 덕양구	대자동
39	1012923	대자골토속음식	31	2	11	경기도	고양시 덕양구	대자동
40	1326088	대곡역	31	2	12	경기도	고양시 덕양구	대장동
40	1326055	대정역	31	2	12	경기도	고양시 덕양구	대장동
14	250465	킨텍스(KINTEX)	31	2	13	경기도	고양시 덕양구	대화동
32	1489031	럭셔리호텔[우수숙박시설 굿스테이]	31	2	13	경기도	고양시 덕양구	대화동
32	658619	리젠트인호텔 [우수숙박시설 굿스테이]	31	2	13	경기도	고양시 덕양구	대화동
39	816273	남궁(본점)	31	2	13	경기도	고양시 덕양구	대화동
39	795085	백년초칼국수	31	2	13	경기도	고양시 덕양구	대화동
39	615470	와사등(일산대화점)	31	2	13	경기도	고양시 덕양구	대화동
39	615364	양촌리아구	31	2	13	경기도	고양시 덕양구	대화동
39	403639	우슬이네	31	2	13	경기도	고양시 덕양구	대화동
39	403637	미도향	31	2	13	경기도	고양시 덕양구	대화동
15	1507080	엠빅 월드 어드벤처	31	2	13	경기도	고양시 덕양구	대화동
15	1397016	2011 버라이어티 아이스쇼 메르헨	31	2	13	경기도	고양시 덕양구	대화동
15	1367521	스폰지밥의 해피월드	31	2	13	경기도	고양시 덕양구	대화동
15	1247130	2011 서울 모터쇼	31	2	13	경기도	고양시 덕양구	대화동
15	762165	농어촌 여름휴가 페스티벌 2012	31	2	13	경기도	고양시 덕양구	대화동
15	639199	2011 경기 국제관광박람회	31	2	13	경기도	고양시 덕양구	대화동
12	523999	선인장연구소	31	2	15	경기도	고양시 덕양구	덕이동
38	1314565	덕이동 로데오거리	31	2	15	경기도	고양시 덕양구	덕이동
28	131556	1.2.3골프클럽	31	2	17	경기도	고양시 덕양구	동산동
39	941314	풍천민물장어	31	2	20	경기도	고양시 덕양구	마두동
39	793059	아소산	31	2	20	경기도	고양시 덕양구	마두동
39	570737	한정식 안	31	2	20	경기도	고양시 덕양구	마두동
15	1503303	테즈카 오사무 특별전 - 아톰의 꿈	31	2	20	경기도	고양시 덕양구	마두동
15	1472624	2012 국제 만화예술축제	31	2	20	경기도	고양시 덕양구	마두동
15	1361822	2011 노루목 섬머페스티벌	31	2	20	경기도	고양시 덕양구	마두동
15	1328201	이영란의 모래놀이 - 모래야 모래야	31	2	20	경기도	고양시 덕양구	마두동
15	1328177	전시 한류 - 사진작가 6인과 한국을 만나다	31	2	20	경기도	고양시 덕양구	마두동
15	1282607	잭 더 리퍼 (고양)	31	2	20	경기도	고양시 덕양구	마두동
15	1268982	청소년을 위한 에듀클래식	31	2	20	경기도	고양시 덕양구	마두동
15	1063316	피터 브룩의 오페라 - 마술 피리	31	2	20	경기도	고양시 덕양구	마두동
15	1038350	2011 창무 국제무용제	31	2	20	경기도	고양시 덕양구	마두동
39	615361	야구장농원	31	2	21	경기도	고양시 덕양구	문봉동
14	130953	증권박물관	31	2	23	경기도	고양시 덕양구	백석2동
32	1489196	호텔 클레오파트라 [우수숙박시설 굿스테이]	31	2	24	경기도	고양시 덕양구	백석동
32	143144	호텔 클레오파트라 ＆ 로젬하임	31	2	24	경기도	고양시 덕양구	백석동
39	793172	부숑	31	2	24	경기도	고양시 덕양구	백석동
39	793126	신선설농탕(일산점)	31	2	24	경기도	고양시 덕양구	백석동
39	403623	복남이네	31	2	24	경기도	고양시 덕양구	백석동
39	403632	대화정	31	2	25	경기도	고양시 덕양구	법곳동
28	131609	올림픽컨트리클럽	31	2	26	경기도	고양시 덕양구	벽제동
14	130077	목암미술관	31	2	26	경기도	고양시 덕양구	벽제동
38	132513	오씨공예	31	2	26	경기도	고양시 덕양구	벽제동
12	317568	상운사	31	2	27	경기도	고양시 덕양구	북한동
12	304813	무량사	31	2	27	경기도	고양시 덕양구	북한동
12	300087	덕암사	31	2	27	경기도	고양시 덕양구	북한동
12	299974	노적사	31	2	27	경기도	고양시 덕양구	북한동
12	298098	국녕사	31	2	27	경기도	고양시 덕양구	북한동
12	125550	북한산성	31	2	27	경기도	고양시 덕양구	북한동
12	127930	태고사	31	2	27	경기도	고양시 덕양구	북한동
39	133140	홍능갈비	31	2	30	경기도	고양시 덕양구	삼송동
14	231956	배다리술박물관	31	2	33	경기도	고양시 덕양구	성사1동
14	130549	고양 어울림누리	31	2	35	경기도	고양시 덕양구	성사동
15	1616406	동화나라 초콜릿 여행展	31	2	35	경기도	고양시 덕양구	성사동
15	1527736	다시보는 엄마 어렸을적엔	31	2	35	경기도	고양시 덕양구	성사동
15	1246024	뮤지컬 젊음의 행진 (고양)	31	2	35	경기도	고양시 덕양구	성사동
12	128989	일산 어린이천문대	31	2	36	경기도	고양시 덕양구	성석동
12	920221	월산대군묘	31	2	38	경기도	고양시 덕양구	신원동
28	577066	뉴코리아 컨트리클럽	31	2	38	경기도	고양시 덕양구	신원동
12	623371	아를식물원	31	2	40	경기도	고양시 덕양구	오금동
12	125552	서오릉 [유네스코 세계문화유산]	31	2	41	경기도	고양시 덕양구	용두동
39	792915	황가설등심	31	2	41	경기도	고양시 덕양구	용두동
39	403610	서오릉메카다슬기	31	2	41	경기도	고양시 덕양구	용두동
12	615837	원당허브랜드	31	2	42	경기도	고양시 덕양구	원당동
12	128139	고려 공양왕릉	31	2	42	경기도	고양시 덕양구	원당동
12	128138	경마교육원(원당종마목장)	31	2	42	경기도	고양시 덕양구	원당동
12	125551	서삼릉 [유네스코 세계문화유산]	31	2	42	경기도	고양시 덕양구	원당동
28	131654	한양컨트리클럽	31	2	42	경기도	고양시 덕양구	원당동
28	131437	한국스카우트연맹 중앙훈련원	31	2	42	경기도	고양시 덕양구	원당동
39	615103	쥐눈이콩마을	31	2	42	경기도	고양시 덕양구	원당동
39	403602	쥐눈이콩마을(구.동트는농가)	31	2	42	경기도	고양시 덕양구	원당동
39	133139	원당골	31	2	42	경기도	고양시 덕양구	원당동
12	976680	일산역(고양)	31	2	45	경기도	고양시 덕양구	일산2동
14	130142	일산밤가시 초가	31	2	45	경기도	고양시 덕양구	일산2동
38	132419	"고양 일산장 (3, 8일)"	31	2	47	경기도	고양시 덕양구	일산동
39	795166	대도무문	31	2	47	경기도	고양시 덕양구	일산동
15	1631100	막걸리축제 아리랑페스트 2012	31	2	47	경기도	고양시 덕양구	일산동
15	1100492	2011 고양 호수예술축제	31	2	47	경기도	고양시 덕양구	일산동
12	127197	일산호수공원	31	2	49	경기도	고양시 덕양구	장항2동
14	736368	체험스튜디오 MBC WA	31	2	49	경기도	고양시 덕양구	장항2동
15	1389831	2011 선인장 페스티벌	31	2	49	경기도	고양시 덕양구	장항2동
15	1323611	2011 윈터 에어키즈랜드	31	2	49	경기도	고양시 덕양구	장항2동
15	1112672	2011 대한민국 막걸리축제	31	2	49	경기도	고양시 덕양구	장항2동
15	587798	2011 호수공원 연꽃축제	31	2	49	경기도	고양시 덕양구	장항2동
12	1207493	에어키즈랜드	31	2	50	경기도	고양시 덕양구	장항동
12	1200989	KBS드라마 [드림하이] 촬영지	31	2	50	경기도	고양시 덕양구	장항동
12	1071669	라페스타	31	2	50	경기도	고양시 덕양구	장항동
14	1105623	고양 선인장전시관	31	2	50	경기도	고양시 덕양구	장항동
14	916103	고양 화장실전시관	31	2	50	경기도	고양시 덕양구	장항동
38	1144856	라페스타 (Lafesta)	31	2	50	경기도	고양시 덕양구	장항동
38	1071954	웨스턴돔 (WesternDom)	31	2	50	경기도	고양시 덕양구	장항동
38	132657	롯데백화점 (일산점)	31	2	50	경기도	고양시 덕양구	장항동
39	844712	소배짱	31	2	50	경기도	고양시 덕양구	장항동
39	843741	베스코	31	2	50	경기도	고양시 덕양구	장항동
39	816289	아시아아시아	31	2	50	경기도	고양시 덕양구	장항동
39	816279	로젠브로이	31	2	50	경기도	고양시 덕양구	장항동
39	816275	로얄인디아	31	2	50	경기도	고양시 덕양구	장항동
39	793535	와즐	31	2	50	경기도	고양시 덕양구	장항동
39	793486	우노(일산호수공원점)	31	2	50	경기도	고양시 덕양구	장항동
39	793318	주문진대게뷔페	31	2	50	경기도	고양시 덕양구	장항동
39	793247	새마을식당(라페스타점)	31	2	50	경기도	고양시 덕양구	장항동
39	793207	본가(라페스타점)	31	2	50	경기도	고양시 덕양구	장항동
39	403619	대가볼태기	31	2	50	경기도	고양시 덕양구	장항동
39	403150	양수가든(호수점)	31	2	50	경기도	고양시 덕양구	장항동
39	403148	양택조갈비마당	31	2	50	경기도	고양시 덕양구	장항동
39	403145	베니스뷔페	31	2	50	경기도	고양시 덕양구	장항동
39	403142	유다까	31	2	50	경기도	고양시 덕양구	장항동
39	403139	파파스다이닝	31	2	50	경기도	고양시 덕양구	장항동
39	403136	하노이의아침(일산점)	31	2	50	경기도	고양시 덕양구	장항동
39	403134	청목	31	2	50	경기도	고양시 덕양구	장항동
39	250568	호아빈(일산패밀리점)	31	2	50	경기도	고양시 덕양구	장항동
39	135373	베니건스 더 키친(일산 웨스턴돔점)	31	2	50	경기도	고양시 덕양구	장항동
15	1355002	2011 고양 국제특산품페스티벌	31	2	50	경기도	고양시 덕양구	장항동
15	141799	고양 국제꽃박람회 2012	31	2	50	경기도	고양시 덕양구	장항동
39	794725	국수예찬	31	2	51	경기도	고양시 덕양구	정발산동
39	615355	청정바지락칼국수	31	2	51	경기도	고양시 덕양구	정발산동
12	125343	고양시	31	2	52	경기도	고양시 덕양구	주교동
40	1326014	원릉역	31	2	52	경기도	고양시 덕양구	주교동
14	130221	고양시문예회관	31	2	52	경기도	고양시 덕양구	주교동
14	129874	고양문화원	31	2	52	경기도	고양시 덕양구	주교동
38	1364748	그랜드마트 (일산점)	31	2	54	경기도	고양시 덕양구	주엽2동
38	132687	일산그랜드백화점	31	2	54	경기도	고양시 덕양구	주엽2동
39	809452	원조쌈밥집(주엽점)	31	2	55	경기도	고양시 덕양구	주엽동
39	795721	바이킹스(일산주엽점)	31	2	55	경기도	고양시 덕양구	주엽동
15	1399173	2011 고양 국제호수만화축제	31	2	55	경기도	고양시 덕양구	주엽동
12	128871	흥국사	31	2	58	경기도	고양시 덕양구	지축동
12	128868	흥국사 산사체험	31	2	58	경기도	고양시 덕양구	지축동
28	1197241	[북한산 둘레길] 12 충의길	31	2	58	경기도	고양시 덕양구	지축동
39	403590	북악골두부촌	31	2	58	경기도	고양시 덕양구	지축동
32	1302553	아바타호텔	31	2	59	경기도	고양시 덕양구	탄현동
39	403643	홍가네우렁쌈밥	31	2	59	경기도	고양시 덕양구	탄현동
40	1326237	능곡역	31	2	60	경기도	고양시 덕양구	토당동
12	612796	풍동 애니골	31	2	61	경기도	고양시 덕양구	풍동
39	795034	온누리장작구이	31	2	61	경기도	고양시 덕양구	풍동
39	795005	양수면옥	31	2	61	경기도	고양시 덕양구	풍동
39	403630	화사랑	31	2	61	경기도	고양시 덕양구	풍동
39	403525	신토불이(풍동점)	31	2	61	경기도	고양시 덕양구	풍동
39	403522	오리촌	31	2	61	경기도	고양시 덕양구	풍동
39	403401	봉주르	31	2	61	경기도	고양시 덕양구	풍동
39	403399	와사등(풍동점)	31	2	61	경기도	고양시 덕양구	풍동
39	403393	민속집	31	2	61	경기도	고양시 덕양구	풍동
39	403212	고기촌플러스바(일산점)	31	2	61	경기도	고양시 덕양구	풍동
39	403207	마님	31	2	61	경기도	고양시 덕양구	풍동
39	134671	관훈하우스	31	2	61	경기도	고양시 덕양구	풍동
39	135666	가나안덕(일산본점)	31	2	61	경기도	고양시 덕양구	풍동
39	135663	마실촌	31	2	61	경기도	고양시 덕양구	풍동
39	135662	식도락	31	2	61	경기도	고양시 덕양구	풍동
39	135659	장수마을	31	2	61	경기도	고양시 덕양구	풍동
39	135658	명가누룽지	31	2	61	경기도	고양시 덕양구	풍동
39	134712	잎새	31	2	61	경기도	고양시 덕양구	풍동
39	134697	오르또	31	2	61	경기도	고양시 덕양구	풍동
39	134487	먹물낙지	31	2	61	경기도	고양시 덕양구	풍동
40	1326308	행신역	31	2	63	경기도	고양시 덕양구	행신2동
32	496362	호텔사이버 [우수숙박시설 굿스테이]	31	2	65	경기도	고양시 덕양구	행신동
39	816333	참이맛감자탕(행신점)	31	2	65	경기도	고양시 덕양구	행신동
12	125562	행주산성	31	2	66	경기도	고양시 덕양구	행주내동
25	229509	고양시 1박2일코스	31	2	66	경기도	고양시 덕양구	행주내동
12	615822	행주산성먹거리촌	31	2	67	경기도	고양시 덕양구	행주외동
12	612790	행주외동 장어마을	31	2	67	경기도	고양시 덕양구	행주외동
12	250394	행주서원지	31	2	67	경기도	고양시 덕양구	행주외동
39	615348	일미정	31	2	67	경기도	고양시 덕양구	행주외동
39	135221	초원가든	31	2	67	경기도	고양시 덕양구	행주외동
39	135220	나루터	31	2	67	경기도	고양시 덕양구	행주외동
15	530450	2012 고양 행주문화제	31	2	67	경기도	고양시 덕양구	행주외동
39	403612	쌈싸먹는설렁탕	31	2	68	경기도	고양시 덕양구	향동동
40	1326350	화전역	31	2	70	경기도	고양시 덕양구	화전동
14	130725	한국항공대 항공우주박물관	31	2	70	경기도	고양시 덕양구	화전동
12	128808	킨더랜드	31	2	73	경기도	고양시 덕양구	화정동
40	140250	고양(화정)버스터미널	31	2	73	경기도	고양시 덕양구	화정동
38	132693	세이브존 (화정점)	31	2	73	경기도	고양시 덕양구	화정동
32	496366	호텔쉘 [우수숙박시설 굿스테이]	31	2	73	경기도	고양시 덕양구	화정동
39	792965	베누스	31	2	73	경기도	고양시 덕양구	화정동
39	792885	원조쌈밥집(화정점)	31	2	73	경기도	고양시 덕양구	화정동
39	615235	머슴과마님	31	2	73	경기도	고양시 덕양구	화정동
39	403598	다시마	31	2	73	경기도	고양시 덕양구	화정동
39	135746	미트홈(화정점)	31	2	73	경기도	고양시 덕양구	화정동
28	1197233	[북한산 둘레길] 11 효자길	31	2	74	경기도	고양시 덕양구	효자동
12	250395	고양향교	31	2	4	경기도	고양시 일산동구	고양동
12	125549	고양 벽제관지	31	2	4	경기도	고양시 일산동구	고양동
28	131608	고양유스호스텔	31	2	4	경기도	고양시 일산동구	고양동
14	129897	중남미문화원	31	2	4	경기도	고양시 일산동구	고양동
32	136058	고양 유스호스텔	31	2	4	경기도	고양시 일산동구	고양동
12	922013	필리핀군 참전비	31	2	7	경기도	고양시 일산동구	관산동
12	127877	테마동물원 쥬쥬	31	2	7	경기도	고양시 일산동구	관산동
12	677365	블루베리테마식물원	31	2	8	경기도	고양시 일산동구	구산동
14	130569	김내현화랑	31	2	10	경기도	고양시 일산동구	내유동
39	403593	안다미로비빔국수	31	2	10	경기도	고양시 일산동구	내유동
39	134725	통일로토종순대국	31	2	10	경기도	고양시 일산동구	내유동
12	920339	성령대군묘	31	2	11	경기도	고양시 일산동구	대자동
12	920140	최영장군묘	31	2	11	경기도	고양시 일산동구	대자동
40	1317834	벽제역	31	2	11	경기도	고양시 일산동구	대자동
39	1012923	대자골토속음식	31	2	11	경기도	고양시 일산동구	대자동
40	1326088	대곡역	31	2	12	경기도	고양시 일산동구	대장동
40	1326055	대정역	31	2	12	경기도	고양시 일산동구	대장동
14	250465	킨텍스(KINTEX)	31	2	13	경기도	고양시 일산동구	대화동
32	1489031	럭셔리호텔[우수숙박시설 굿스테이]	31	2	13	경기도	고양시 일산동구	대화동
32	658619	리젠트인호텔 [우수숙박시설 굿스테이]	31	2	13	경기도	고양시 일산동구	대화동
39	816273	남궁(본점)	31	2	13	경기도	고양시 일산동구	대화동
39	795085	백년초칼국수	31	2	13	경기도	고양시 일산동구	대화동
39	615470	와사등(일산대화점)	31	2	13	경기도	고양시 일산동구	대화동
39	615364	양촌리아구	31	2	13	경기도	고양시 일산동구	대화동
39	403639	우슬이네	31	2	13	경기도	고양시 일산동구	대화동
39	403637	미도향	31	2	13	경기도	고양시 일산동구	대화동
15	1507080	엠빅 월드 어드벤처	31	2	13	경기도	고양시 일산동구	대화동
15	1397016	2011 버라이어티 아이스쇼 메르헨	31	2	13	경기도	고양시 일산동구	대화동
15	1367521	스폰지밥의 해피월드	31	2	13	경기도	고양시 일산동구	대화동
15	1247130	2011 서울 모터쇼	31	2	13	경기도	고양시 일산동구	대화동
15	762165	농어촌 여름휴가 페스티벌 2012	31	2	13	경기도	고양시 일산동구	대화동
15	639199	2011 경기 국제관광박람회	31	2	13	경기도	고양시 일산동구	대화동
12	523999	선인장연구소	31	2	15	경기도	고양시 일산동구	덕이동
38	1314565	덕이동 로데오거리	31	2	15	경기도	고양시 일산동구	덕이동
28	131556	1.2.3골프클럽	31	2	17	경기도	고양시 일산동구	동산동
39	941314	풍천민물장어	31	2	20	경기도	고양시 일산동구	마두동
39	793059	아소산	31	2	20	경기도	고양시 일산동구	마두동
39	570737	한정식 안	31	2	20	경기도	고양시 일산동구	마두동
15	1503303	테즈카 오사무 특별전 - 아톰의 꿈	31	2	20	경기도	고양시 일산동구	마두동
15	1472624	2012 국제 만화예술축제	31	2	20	경기도	고양시 일산동구	마두동
15	1361822	2011 노루목 섬머페스티벌	31	2	20	경기도	고양시 일산동구	마두동
15	1328201	이영란의 모래놀이 - 모래야 모래야	31	2	20	경기도	고양시 일산동구	마두동
15	1328177	전시 한류 - 사진작가 6인과 한국을 만나다	31	2	20	경기도	고양시 일산동구	마두동
15	1282607	잭 더 리퍼 (고양)	31	2	20	경기도	고양시 일산동구	마두동
15	1268982	청소년을 위한 에듀클래식	31	2	20	경기도	고양시 일산동구	마두동
15	1063316	피터 브룩의 오페라 - 마술 피리	31	2	20	경기도	고양시 일산동구	마두동
15	1038350	2011 창무 국제무용제	31	2	20	경기도	고양시 일산동구	마두동
39	615361	야구장농원	31	2	21	경기도	고양시 일산동구	문봉동
14	130953	증권박물관	31	2	23	경기도	고양시 일산동구	백석2동
32	1489196	호텔 클레오파트라 [우수숙박시설 굿스테이]	31	2	24	경기도	고양시 일산동구	백석동
32	143144	호텔 클레오파트라 ＆ 로젬하임	31	2	24	경기도	고양시 일산동구	백석동
39	793172	부숑	31	2	24	경기도	고양시 일산동구	백석동
39	793126	신선설농탕(일산점)	31	2	24	경기도	고양시 일산동구	백석동
39	403623	복남이네	31	2	24	경기도	고양시 일산동구	백석동
39	403632	대화정	31	2	25	경기도	고양시 일산동구	법곳동
28	131609	올림픽컨트리클럽	31	2	26	경기도	고양시 일산동구	벽제동
14	130077	목암미술관	31	2	26	경기도	고양시 일산동구	벽제동
38	132513	오씨공예	31	2	26	경기도	고양시 일산동구	벽제동
12	317568	상운사	31	2	27	경기도	고양시 일산동구	북한동
12	304813	무량사	31	2	27	경기도	고양시 일산동구	북한동
12	300087	덕암사	31	2	27	경기도	고양시 일산동구	북한동
12	299974	노적사	31	2	27	경기도	고양시 일산동구	북한동
12	298098	국녕사	31	2	27	경기도	고양시 일산동구	북한동
12	125550	북한산성	31	2	27	경기도	고양시 일산동구	북한동
12	127930	태고사	31	2	27	경기도	고양시 일산동구	북한동
39	133140	홍능갈비	31	2	30	경기도	고양시 일산동구	삼송동
14	231956	배다리술박물관	31	2	33	경기도	고양시 일산동구	성사1동
14	130549	고양 어울림누리	31	2	35	경기도	고양시 일산동구	성사동
15	1616406	동화나라 초콜릿 여행展	31	2	35	경기도	고양시 일산동구	성사동
15	1527736	다시보는 엄마 어렸을적엔	31	2	35	경기도	고양시 일산동구	성사동
15	1246024	뮤지컬 젊음의 행진 (고양)	31	2	35	경기도	고양시 일산동구	성사동
12	128989	일산 어린이천문대	31	2	36	경기도	고양시 일산동구	성석동
12	920221	월산대군묘	31	2	38	경기도	고양시 일산동구	신원동
